,location,month,total_cases,new_cases,total_deaths,new_deaths,case_fatality_rate
766,Guatemala,7,1062083.0,31693.0,42253.0,1151.0,0.03978314312534896
767,Guatemala,8,1938713.0,24285.0,73876.0,836.0,0.038105691765619766
768,Guatemala,9,2495864.0,17672.0,90528.0,486.0,0.03627120708500143
769,Guatemala,10,3106103.0,16193.0,107934.0,483.0,0.034749008645238104
770,Guatemala,11,3454791.0,14123.0,118488.0,442.0,0.03429672011997253
771,Guatemala,12,4047232.0,15950.0,139914.0,642.0,0.03457029396881622
772,Guinea,3,104.0,22.0,0.0,0.0,0.0
773,Guinea,4,15955.0,1473.0,84.0,7.0,0.005264807270448135
774,Guinea,5,80843.0,2211.0,472.0,16.0,0.005838477048105587
775,Guinea,6,139077.0,1685.0,779.0,10.0,0.005601213716142856
776,Guinea,7,196485.0,1917.0,1205.0,13.0,0.006132783673053923
777,Guinea,8,261346.0,2101.0,1616.0,13.0,0.006183373765047102
778,Guinea,9,303547.0,1243.0,1898.0,7.0,0.006252738455659255
779,Guinea,10,350904.0,1420.0,2153.0,6.0,0.006135581241593142
780,Guinea,11,379110.0,1047.0,2235.0,4.0,0.005895386563266598
781,Guinea,12,417156.0,603.0,2450.0,5.0,0.005873102628273356
782,Guinea-Bissau,3,26.0,8.0,0.0,0.0,0.0
783,Guinea-Bissau,4,1515.0,197.0,5.0,1.0,0.0033003300330033004
784,Guinea-Bissau,5,26923.0,1051.0,133.0,7.0,0.004940014114326041
785,Guinea-Bissau,6,44361.0,398.0,462.0,16.0,0.010414553323865558
786,Guinea-Bissau,7,58039.0,327.0,795.0,2.0,0.013697686038698116
787,Guinea-Bissau,8,65237.0,224.0,959.0,8.0,0.0147002467924644
788,Guinea-Bissau,9,68413.0,119.0,1149.0,5.0,0.016795053571689592
789,Guinea-Bissau,10,74077.0,89.0,1256.0,2.0,0.016955330264454553
790,Guinea-Bissau,11,72580.0,28.0,1280.0,3.0,0.017635712317442823
791,Guinea-Bissau,12,75812.0,11.0,1374.0,1.0,0.018123779876536697
792,Guyana,3,141.0,12.0,21.0,2.0,0.14893617021276595
793,Guyana,4,1562.0,70.0,183.0,7.0,0.11715749039692702
794,Guyana,5,3617.0,71.0,315.0,3.0,0.08708874758086813
795,Guyana,6,5398.0,92.0,360.0,0.0,0.06669136717302705
796,Guyana,7,9979.0,168.0,547.0,8.0,0.05481511173464275
797,Guyana,8,24093.0,893.0,815.0,19.0,0.033827252729008425
798,Guyana,9,61590.0,1588.0,1769.0,41.0,0.0287221951615522
799,Guyana,10,112427.0,1268.0,3310.0,44.0,0.02944132637177902
800,Guyana,11,144708.0,1244.0,4184.0,27.0,0.028913398015313597
801,Guyana,12,185193.0,926.0,4879.0,13.0,0.0263454882203971
802,Haiti,3,84.0,15.0,0.0,0.0,0.0
803,Haiti,4,1261.0,61.0,80.0,6.0,0.063441712926249
804,Haiti,5,15126.0,1508.0,592.0,29.0,0.0391379082374719
805,Haiti,6,123311.0,4263.0,2118.0,69.0,0.01717608323669421
806,Haiti,7,209881.0,1531.0,4229.0,55.0,0.020149513295629428
807,Haiti,8,242437.0,831.0,5783.0,42.0,0.023853619703263117
808,Haiti,9,254840.0,531.0,6527.0,26.0,0.025612148799246587
809,Haiti,10,276326.0,314.0,7145.0,5.0,0.025857139755216665
810,Haiti,11,275045.0,218.0,6960.0,0.0,0.025304950099074696
811,Haiti,12,297680.0,727.0,7254.0,4.0,0.024368449341574845
812,Honduras,3,821.0,141.0,20.0,7.0,0.024360535931790498
813,Honduras,4,13307.0,630.0,1107.0,64.0,0.08318929886525889
814,Honduras,5,86306.0,4431.0,4322.0,141.0,0.050077630755683264
815,Honduras,6,317671.0,14356.0,10175.0,285.0,0.03202999329494981
816,Honduras,7,975322.0,22456.0,27439.0,840.0,0.028133272908844462
817,Honduras,8,1584516.0,19000.0,49288.0,536.0,0.03110602859169614
818,Honduras,9,2074882.0,15886.0,63714.0,480.0,0.03070728841447369
819,Honduras,10,2704316.0,19988.0,78864.0,316.0,0.02916227245632537
820,Honduras,11,3085315.0,11365.0,84449.0,249.0,0.027371273273555537
821,Honduras,12,3569628.0,13574.0,93250.0,212.0,0.02612317025751703
822,Hong Kong,1,0.0,0.0,0.0,0.0,
823,Hong Kong,2,0.0,0.0,0.0,0.0,
824,Hong Kong,3,0.0,0.0,0.0,0.0,
825,Hong Kong,4,0.0,0.0,0.0,0.0,
826,Hong Kong,5,0.0,0.0,0.0,0.0,
827,Hong Kong,6,0.0,0.0,0.0,0.0,
828,Hong Kong,7,0.0,0.0,0.0,0.0,
829,Hong Kong,8,0.0,0.0,0.0,0.0,
830,Hong Kong,9,0.0,0.0,0.0,0.0,
831,Hong Kong,10,0.0,0.0,0.0,0.0,
832,Hong Kong,11,0.0,0.0,0.0,0.0,
833,Hong Kong,12,0.0,0.0,0.0,0.0,
834,Hungary,3,3512.0,492.0,119.0,16.0,0.03388382687927107
835,Hungary,4,48858.0,2283.0,4482.0,296.0,0.09173523271521553
836,Hungary,5,106717.0,1101.0,13618.0,214.0,0.12760853472267775
837,Hungary,6,121673.0,279.0,16819.0,59.0,0.13823116056972376
838,Hungary,7,133397.0,350.0,18399.0,11.0,0.13792664002938596
839,Hungary,8,154696.0,1634.0,18820.0,19.0,0.1216579614211098
840,Hungary,9,450339.0,20322.0,20012.0,150.0,0.04443763475959222
841,Hungary,10,1426535.0,48860.0,35632.0,985.0,0.02497800614776364
842,Hungary,11,4340462.0,141801.0,95473.0,3073.0,0.02199604558224447
843,Hungary,12,8774928.0,105392.0,229099.0,4714.0,0.026108362370608627
844,Iceland,2,2.0,1.0,0.0,0.0,0.0
845,Iceland,3,11298.0,1134.0,19.0,2.0,0.0016817135776243583
846,Iceland,4,50142.0,662.0,234.0,8.0,0.0046667464401100875
847,Iceland,5,55864.0,9.0,310.0,0.0,0.00554919089216669
848,Iceland,6,54362.0,18.0,300.0,0.0,0.00551856075935396
849,Iceland,7,57048.0,61.0,310.0,0.0,0.005434020473986818
850,Iceland,8,62238.0,222.0,310.0,0.0,0.004980879848324175
851,Iceland,9,69104.0,621.0,300.0,0.0,0.004341282704329706
852,Iceland,10,119128.0,2137.0,330.0,2.0,0.0027701296084883488
853,Iceland,11,155412.0,527.0,689.0,14.0,0.004433377087998353
854,Iceland,12,173260.0,362.0,864.0,3.0,0.004986725152949325
855,India,1,2.0,1.0,0.0,0.0,0.0
856,India,2,84.0,2.0,0.0,0.0,0.0
857,India,3,10252.0,1394.0,226.0,35.0,0.02204447912602419
858,India,4,447607.0,33466.0,14417.0,1119.0,0.032209058392741845
859,India,5,3088494.0,155746.0,94154.0,4254.0,0.030485408098574904
860,India,6,10951713.0,394872.0,331856.0,11992.0,0.03030174366329724
861,India,7,32829678.0,1110507.0,812555.0,19111.0,0.02475062350596311
862,India,8,82734792.0,1995178.0,1582152.0,28777.0,0.01912317613610487
863,India,9,151735176.0,2621418.0,2476764.0,33390.0,0.01632293885499563
864,India,10,228641810.0,1871498.0,3481048.0,23433.0,0.015224896968756502
865,India,11,265835139.0,1278727.0,3909675.0,15510.0,0.014707141481397611
866,India,12,307985456.0,803865.0,4468495.0,11117.0,0.014508785765520045
867,Indonesia,3,11971.0,1528.0,989.0,136.0,0.08261632278005179
868,Indonesia,4,164969.0,8590.0,14067.0,656.0,0.08527056598512447
869,Indonesia,5,546175.0,16355.0,35759.0,821.0,0.06547168947681604
870,Indonesia,6,1211857.0,29912.0,66560.0,1263.0,0.05492397205280821
871,Indonesia,7,2544132.0,51991.0,122962.0,2255.0,0.04833161172454888
872,Indonesia,8,4336124.0,66420.0,192605.0,2286.0,0.04441870204818866
873,Indonesia,9,6879525.0,112212.0,272524.0,3323.0,0.039613781474738444
874,Indonesia,10,10928941.0,123080.0,383309.0,3129.0,0.035072840085786906
875,Indonesia,11,14115752.0,128795.0,459696.0,3076.0,0.03256617146574975
876,Indonesia,12,19834279.0,204315.0,600212.0,5193.0,0.030261347034596014
877,International,2,10076.0,705.0,35.0,6.0,0.0034736006351726877
878,International,3,21976.0,9.0,234.0,4.0,0.0106479796141245
879,International,4,21630.0,7.0,421.0,5.0,0.019463707813222375
880,International,5,22351.0,0.0,465.0,0.0,0.020804438280166437
881,International,6,21630.0,0.0,450.0,0.0,0.020804438280166437
882,International,7,22351.0,0.0,465.0,0.0,0.020804438280166437
883,International,8,22351.0,0.0,465.0,0.0,0.020804438280166437
884,International,9,21630.0,0.0,450.0,0.0,0.020804438280166437
885,International,10,22351.0,0.0,465.0,0.0,0.020804438280166437
886,International,11,21630.0,0.0,450.0,0.0,0.020804438280166437
887,International,12,22351.0,0.0,465.0,0.0,0.020804438280166437
888,Iran,2,1617.0,593.0,171.0,43.0,0.10575139146567718
889,Iran,3,525947.0,44012.0,34200.0,2855.0,0.06502556341228298
890,Iran,4,2255837.0,50035.0,141323.0,3130.0,0.06264770016627974
891,Iran,5,3727988.0,56826.0,215665.0,1769.0,0.05785023986128711
892,Iran,6,5749446.0,76196.0,273942.0,3020.0,0.04764667761032976
893,Iran,7,8279348.0,76542.0,424660.0,5949.0,0.0512914785077279
894,Iran,8,10622742.0,71008.0,604984.0,4805.0,0.056951773845208706
895,Iran,9,12365981.0,82007.0,711109.0,4598.0,0.05750526383632645
896,Iran,10,16323626.0,155553.0,934034.0,8695.0,0.05721976232486581
897,Iran,11,23319184.0,349298.0,1253550.0,13382.0,0.05375616916955585
898,Iran,12,34734095.0,263072.0,1628587.0,6977.0,0.04688727315336703
899,Iraq,2,34.0,13.0,0.0,0.0,0.0
900,Iraq,3,6335.0,681.0,509.0,50.0,0.0803472770323599
901,Iraq,4,42494.0,1391.0,2275.0,43.0,0.053536969925165906
902,Iraq,5,112314.0,4354.0,4085.0,112.0,0.03637124490268355
903,Iraq,6,731904.0,42670.0,25196.0,1738.0,0.03442527981811822
904,Iraq,7,2680051.0,75500.0,107877.0,2798.0,0.04025184595367775
905,Iraq,8,5516538.0,110325.0,183007.0,2301.0,0.033174248051948525
906,Iraq,9,9025163.0,128047.0,245813.0,2139.0,0.027236405591788204
907,Iraq,10,13048781.0,109649.0,313539.0,1729.0,0.024028221486742708
908,Iraq,11,15543204.0,79919.0,349853.0,1348.0,0.02250842233042814
909,Iraq,12,17911961.0,42742.0,390874.0,555.0,0.02182195461457291
910,Ireland,2,1.0,1.0,0.0,0.0,0.0
911,Ireland,3,23308.0,3234.0,296.0,71.0,0.012699502316801099
912,Ireland,4,365860.0,17377.0,16660.0,1161.0,0.04553654403323676
913,Ireland,5,730677.0,4378.0,46680.0,420.0,0.0638859578172024
914,Ireland,6,758939.0,483.0,51089.0,84.0,0.0673163455824513
915,Ireland,7,797096.0,592.0,54277.0,27.0,0.06809342914780654
916,Ireland,8,847681.0,2746.0,54960.0,14.0,0.06483571060339915
917,Ireland,9,958194.0,7344.0,53636.0,27.0,0.055976138443780694
918,Ireland,10,1495470.0,25301.0,57316.0,109.0,0.038326412432211944
919,Ireland,11,2035798.0,11088.0,59595.0,140.0,0.029273533032255657
920,Ireland,12,2451763.0,19235.0,66477.0,184.0,0.02711395840462557
921,Israel,2,22.0,6.0,0.0,0.0,0.0
922,Israel,3,35287.0,5711.0,102.0,21.0,0.002890582934225069
923,Israel,4,367312.0,10179.0,4080.0,204.0,0.01110772313455591
924,Israel,5,512036.0,1183.0,8248.0,62.0,0.01610824238920701
925,Israel,6,602486.0,8359.0,9197.0,40.0,0.015265084997825676
926,Israel,7,1460503.0,46296.0,13094.0,237.0,0.00896540438465378
927,Israel,8,2916651.0,45172.0,23535.0,389.0,0.008069186200200161
928,Israel,9,5221620.0,130505.0,37032.0,651.0,0.007092051891941582
929,Israel,10,9176583.0,66938.0,66634.0,957.0,0.007261308484868496
930,Israel,11,9755418.0,22842.0,82340.0,311.0,0.008440437918703227
931,Israel,12,11475028.0,86071.0,94789.0,453.0,0.008260459146592061
932,Italy,1,2.0,2.0,0.0,0.0,0.0
933,Italy,2,3966.0,1126.0,102.0,29.0,0.025718608169440244
934,Italy,3,1209772.0,104664.0,116616.0,12399.0,0.09639502319445317
935,Italy,4,4928524.0,99671.0,644171.0,15539.0,0.13070262009477887
936,Italy,5,6914863.0,27534.0,973585.0,5448.0,0.14079599263210277
937,Italy,6,7115232.0,7581.0,1028841.0,1352.0,0.14459697167991148
938,Italy,7,7560745.0,6959.0,1084927.0,374.0,0.1434947217503037
939,Italy,8,7919622.0,21677.0,1095146.0,342.0,0.13828260995284877
940,Italy,9,8749361.0,45647.0,1069880.0,411.0,0.12228093000163098
941,Italy,10,13281216.0,364569.0,1137835.0,2724.0,0.08567250167454546
942,Italy,11,35324374.0,922124.0,1385115.0,16958.0,0.039211310581186806
943,Italy,12,58293082.0,505612.0,2046224.0,18583.0,0.03510234713614902
944,Jamaica,3,382.0,36.0,13.0,1.0,0.034031413612565446
945,Jamaica,4,5011.0,386.0,147.0,7.0,0.029335461983636
946,Jamaica,5,16083.0,164.0,277.0,1.0,0.017223154884039048
947,Jamaica,6,19058.0,116.0,298.0,1.0,0.015636478119424913
948,Jamaica,7,24311.0,176.0,310.0,0.0,0.012751429394101435
949,Jamaica,8,40928.0,1581.0,467.0,11.0,0.011410281469898358
950,Jamaica,9,130368.0,4023.0,1664.0,86.0,0.012763868433971527
951,Jamaica,10,247729.0,2612.0,4931.0,99.0,0.019904815342571925
952,Jamaica,11,297709.0,1669.0,6934.0,51.0,0.02329120046757068
953,Jamaica,12,368482.0,2064.0,8638.0,45.0,0.02344212200324575
954,Japan,1,56.0,13.0,0.0,0.0,0.0
955,Japan,2,2418.0,230.0,40.0,6.0,0.016542597187758478
956,Japan,3,29049.0,2010.0,892.0,61.0,0.03070673689283624
957,Japan,4,264160.0,12029.0,6828.0,414.0,0.025847970926711084
958,Japan,5,496484.0,2467.0,23070.0,417.0,0.04646675421564441
959,Japan,6,525609.0,1864.0,28137.0,74.0,0.05353218837576982
960,Japan,7,771595.0,17619.0,30609.0,36.0,0.03966977494670131
961,Japan,8,1701916.0,32162.0,34874.0,290.0,0.02049102305871735
962,Japan,9,2297182.0,15195.0,43820.0,277.0,0.01907554560326522
963,Japan,10,2856221.0,17736.0,51571.0,194.0,0.01805567566375291
964,Japan,11,3650314.0,47635.0,56891.0,307.0,0.01558523458529869
965,Japan,12,5880523.0,86849.0,82231.0,1216.0,0.013983620164396943
966,Jordan,3,2421.0,274.0,15.0,5.0,0.006195786864931847
967,Jordan,4,11816.0,179.0,200.0,3.0,0.016926201760324982
968,Jordan,5,18801.0,286.0,278.0,1.0,0.014786447529386735
969,Jordan,6,28514.0,393.0,270.0,0.0,0.009469032755839237
970,Jordan,7,36345.0,61.0,322.0,2.0,0.008859540514513688
971,Jordan,8,45488.0,841.0,372.0,4.0,0.0081779810059796
972,Jordan,9,140406.0,9791.0,860.0,46.0,0.006125094369186502
973,Jordan,10,1138829.0,60782.0,11016.0,768.0,0.009673094029042113
974,Jordan,11,4471920.0,146823.0,53755.0,1922.0,0.012020563874130127
975,Jordan,12,8196380.0,75064.0,105737.0,1083.0,0.012900451174786918
976,Kazakhstan,3,1937.0,343.0,7.0,2.0,0.0036138358286009293
977,Kazakhstan,4,46219.0,3059.0,442.0,23.0,0.009563166663060646
978,Kazakhstan,5,202761.0,7456.0,1024.0,15.0,0.005050280872554387
979,Kazakhstan,6,476607.0,11450.0,2941.0,148.0,0.006170702486535028
980,Kazakhstan,7,2056485.0,68059.0,13376.0,605.0,0.006504302243877295
981,Kazakhstan,8,3642536.0,40306.0,45169.0,988.0,0.012400426516031687
982,Kazakhstan,9,4099504.0,10034.0,59245.0,297.0,0.01445174830906373
983,Kazakhstan,10,4489708.0,8992.0,66514.0,148.0,0.014814771918351928
984,Kazakhstan,11,4848928.0,24864.0,69891.0,207.0,0.014413701337697734
985,Kazakhstan,12,5844830.0,26633.0,80493.0,328.0,0.013771658029403763
986,Kenya,3,370.0,59.0,6.0,1.0,0.016216216216216217
987,Kenya,4,7263.0,337.0,297.0,16.0,0.040892193308550186
988,Kenya,5,29773.0,1566.0,1314.0,47.0,0.04413394686460887
989,Kenya,6,118824.0,4404.0,3215.0,84.0,0.027056823537332526
990,Kenya,7,386628.0,14270.0,6907.0,193.0,0.01786471750623338
991,Kenya,8,902573.0,13565.0,14879.0,236.0,0.01648509317251901
992,Kenya,9,1091882.0,4328.0,19093.0,134.0,0.017486321782024066
993,Kenya,10,1385303.0,16663.0,25594.0,270.0,0.018475380476329004
994,Kenya,11,2106033.0,28426.0,37680.0,488.0,0.0178914575412636
995,Kenya,12,2856847.0,12840.0,49512.0,201.0,0.017330994624493366
996,Kosovo,3,844.0,106.0,9.0,1.0,0.01066350710900474
997,Kosovo,4,12732.0,693.0,316.0,21.0,0.024819352811812755
998,Kosovo,5,29343.0,271.0,863.0,8.0,0.0294107623624033
999,Kosovo,6,51853.0,1729.0,1048.0,19.0,0.02021098104256263
1000,Kosovo,7,166431.0,5531.0,3840.0,178.0,0.023072624691313517
1001,Kosovo,8,349836.0,5124.0,12213.0,298.0,0.0349106438445443
1002,Kosovo,9,442311.0,2166.0,17798.0,100.0,0.04023865560657546
1003,Kosovo,10,524640.0,3708.0,20183.0,53.0,0.038470189082037205
1004,Kosovo,11,883320.0,20268.0,25086.0,338.0,0.028399673957342754
1005,Kosovo,12,1447730.0,11548.0,37321.0,316.0,0.02577897812437402
1006,Kuwait,2,171.0,45.0,0.0,0.0,0.0
1007,Kuwait,3,4154.0,244.0,0.0,0.0,0.0
1008,Kuwait,4,51368.0,3735.0,234.0,26.0,0.00455536520791154
1009,Kuwait,5,445816.0,23019.0,3288.0,186.0,0.007375240009331204
1010,Kuwait,6,1106772.0,19152.0,8890.0,142.0,0.008032368003527374
1011,Kuwait,7,1776417.0,20762.0,12450.0,93.0,0.00700848956072814
1012,Kuwait,8,2362626.0,18152.0,15391.0,84.0,0.00651436156209235
1013,Kuwait,9,2885759.0,20073.0,17095.0,79.0,0.005923918109585728
1014,Kuwait,10,3569876.0,20744.0,21447.0,169.0,0.006007771698512777
1015,Kuwait,11,4082135.0,16709.0,25156.0,101.0,0.006162461555044113
1016,Kuwait,12,4554849.0,7949.0,28275.0,54.0,0.006207670111566816
1017,Kyrgyzstan,3,587.0,107.0,0.0,0.0,0.0
1018,Kyrgyzstan,4,13260.0,639.0,154.0,8.0,0.011613876319758673
1019,Kyrgyzstan,5,36450.0,1002.0,407.0,8.0,0.011165980795610425
1020,Kyrgyzstan,6,87845.0,3758.0,973.0,45.0,0.011076327622516932
1021,Kyrgyzstan,7,597522.0,30299.0,18863.0,1317.0,0.03156871211436566
1022,Kyrgyzstan,8,1276140.0,8093.0,40932.0,-320.0,0.03207485072170765
1023,Kyrgyzstan,9,1354021.0,2771.0,31862.0,6.0,0.023531392792283133
1024,Kyrgyzstan,10,1605533.0,12209.0,34164.0,80.0,0.021278914852575437
1025,Kyrgyzstan,11,1994975.0,14300.0,36229.0,131.0,0.018160127319891226
1026,Kyrgyzstan,12,2411196.0,7856.0,40881.0,80.0,0.016954656527300146
1027,Laos,3,50.0,9.0,0.0,0.0,0.0
1028,Laos,4,503.0,10.0,0.0,0.0,0.0
1029,Laos,5,589.0,0.0,0.0,0.0,0.0
1030,Laos,6,570.0,0.0,0.0,0.0,0.0
1031,Laos,7,597.0,1.0,0.0,0.0,0.0
1032,Laos,8,656.0,2.0,0.0,0.0,0.0
1033,Laos,9,680.0,1.0,0.0,0.0,0.0
1034,Laos,10,724.0,1.0,0.0,0.0,0.0
1035,Laos,11,846.0,15.0,0.0,0.0,0.0
1036,Laos,12,1259.0,2.0,0.0,0.0,0.0
1037,Latvia,2,0.0,0.0,0.0,0.0,
1038,Latvia,3,3277.0,398.0,0.0,0.0,0.0
1039,Latvia,4,20149.0,460.0,185.0,15.0,0.009181597101593131
1040,Latvia,5,30402.0,208.0,613.0,9.0,0.02016314716137096
1041,Latvia,6,32971.0,52.0,835.0,6.0,0.02532528585726851
1042,Latvia,7,36487.0,113.0,950.0,2.0,0.02603667059500644
1043,Latvia,8,40754.0,165.0,1011.0,2.0,0.02480738087058939
1044,Latvia,9,45572.0,428.0,1063.0,3.0,0.0233257263231809
1045,Latvia,10,106264.0,4070.0,1459.0,34.0,0.01372995558232327
1046,Latvia,11,326976.0,11181.0,3952.0,135.0,0.012086513994910942
1047,Latvia,12,875710.0,23829.0,12220.0,429.0,0.013954391293921503
1048,Lebanon,2,15.0,4.0,0.0,0.0,0.0
1049,Lebanon,3,5177.0,466.0,110.0,12.0,0.02124782692679158
1050,Lebanon,4,18944.0,255.0,616.0,12.0,0.03251689189189189
1051,Lebanon,5,29199.0,495.0,799.0,3.0,0.02736395082023357
1052,Lebanon,6,44582.0,558.0,934.0,7.0,0.02095015925709928
1053,Lebanon,7,85807.0,2777.0,1288.0,27.0,0.015010430384467468
1054,Lebanon,8,302900.0,12753.0,3232.0,106.0,0.010670188180917795
1055,Lebanon,9,807478.0,22326.0,7897.0,200.0,0.00977983301093033
1056,Lebanon,10,1859410.0,41594.0,15603.0,270.0,0.008391371456537289
1057,Lebanon,11,3175672.0,46716.0,24721.0,381.0,0.00778449411652085
1058,Lebanon,12,4730285.0,53559.0,38478.0,450.0,0.00813439359362068
1059,Lesotho,5,29.0,2.0,0.0,0.0,0.0
1060,Lesotho,6,272.0,25.0,0.0,0.0,0.0
1061,Lesotho,7,8782.0,577.0,149.0,13.0,0.01696652243224778
1062,Lesotho,8,27809.0,481.0,814.0,18.0,0.02927109928440433
1063,Lesotho,9,39807.0,510.0,987.0,5.0,0.024794634109578717
1064,Lesotho,10,56894.0,358.0,1294.0,8.0,0.022744050339227335
1065,Lesotho,11,61138.0,156.0,1320.0,0.0,0.021590500179920834
1066,Lesotho,12,76083.0,985.0,1451.0,7.0,0.01907127742071159
1067,Liberia,3,41.0,3.0,0.0,0.0,0.0
1068,Liberia,4,2056.0,138.0,202.0,16.0,0.09824902723735408
1069,Liberia,5,6898.0,147.0,687.0,11.0,0.09959408524209916
1070,Liberia,6,15416.0,492.0,962.0,9.0,0.062402698495070054
1071,Liberia,7,32087.0,406.0,1782.0,39.0,0.055536510113129926
1072,Liberia,8,39105.0,118.0,2500.0,7.0,0.06393044367727913
1073,Liberia,9,39742.0,39.0,2460.0,0.0,0.06189925016355493
1074,Liberia,10,42758.0,83.0,2542.0,0.0,0.05945086299639833
1075,Liberia,11,45235.0,169.0,2466.0,1.0,0.05451530894219078
1076,Liberia,12,53423.0,184.0,2573.0,0.0,0.04816277633229134
1077,Libya,3,33.0,10.0,0.0,0.0,0.0
1078,Libya,4,1180.0,51.0,38.0,3.0,0.03220338983050847
1079,Libya,5,2340.0,95.0,102.0,2.0,0.04358974358974359
1080,Libya,6,14275.0,668.0,316.0,19.0,0.02213660245183888
1081,Libya,7,57791.0,2797.0,1446.0,50.0,0.025021197072208474
1082,Libya,8,257246.0,10345.0,4835.0,163.0,0.018795238798659648
1083,Libya,9,739939.0,20559.0,11739.0,314.0,0.015864821289322498
1084,Libya,10,1475402.0,26570.0,21710.0,306.0,0.014714633706610131
1085,Libya,11,2198676.0,21714.0,30616.0,326.0,0.013924743800359853
1086,Libya,12,2861262.0,17468.0,41136.0,295.0,0.014376872862394287
1087,Liechtenstein,3,694.0,68.0,0.0,0.0,0.0
1088,Liechtenstein,4,2372.0,14.0,27.0,1.0,0.011382799325463743
1089,Liechtenstein,5,2542.0,0.0,31.0,0.0,0.012195121951219513
1090,Liechtenstein,6,2460.0,0.0,30.0,0.0,0.012195121951219513
1091,Liechtenstein,7,2634.0,6.0,31.0,0.0,0.011769172361427487
1092,Liechtenstein,8,2952.0,19.0,31.0,0.0,0.010501355013550135
1093,Liechtenstein,9,3352.0,11.0,30.0,0.0,0.008949880668257757
1094,Liechtenstein,10,7561.0,415.0,34.0,2.0,0.004496759687871975
1095,Liechtenstein,11,28878.0,737.0,224.0,13.0,0.007756769859408546
1096,Liechtenstein,12,51462.0,866.0,750.0,23.0,0.014573860324122653
1097,Lithuania,2,1.0,1.0,0.0,0.0,0.0
1098,Lithuania,3,3022.0,467.0,26.0,4.0,0.008603573792190603
1099,Lithuania,4,30598.0,907.0,574.0,28.0,0.018759396038956794
1100,Lithuania,5,47420.0,292.0,1304.0,22.0,0.02749894559257697
1101,Lithuania,6,52692.0,145.0,1763.0,7.0,0.03345858953920899
1102,Lithuania,7,59304.0,257.0,1935.0,2.0,0.03262849048968029
1103,Lithuania,8,75618.0,831.0,2025.0,6.0,0.026779338252796953
1104,Lithuania,9,107305.0,1788.0,2141.0,8.0,0.019952471925818928
1105,Lithuania,10,244755.0,10127.0,3179.0,75.0,0.012988498702784417
1106,Lithuania,11,1090304.0,46496.0,10090.0,468.0,0.009254299718243719
1107,Lithuania,12,3142080.0,80644.0,36222.0,1176.0,0.01152803238619004
1108,Luxembourg,2,1.0,1.0,0.0,0.0,0.0
1109,Luxembourg,3,17209.0,2177.0,162.0,23.0,0.009413678888953454
1110,Luxembourg,4,99317.0,1606.0,1943.0,67.0,0.019563619521330688
1111,Luxembourg,5,121711.0,234.0,3228.0,20.0,0.026521842725801284
1112,Luxembourg,6,122950.0,281.0,3300.0,0.0,0.02684017893452623
1113,Luxembourg,7,166386.0,2396.0,3446.0,4.0,0.020710877117065138
1114,Luxembourg,8,225779.0,-70.0,3780.0,10.0,0.016742035353155077
1115,Luxembourg,9,225144.0,1884.0,3720.0,0.0,0.016522758767721992
1116,Luxembourg,10,351609.0,8625.0,4203.0,28.0,0.011953618934668907
1117,Luxembourg,11,800948.0,17544.0,6941.0,169.0,0.008665980812736907
1118,Luxembourg,12,1297802.0,11737.0,12816.0,174.0,0.009875158152013943
1119,Madagascar,3,271.0,57.0,0.0,0.0,0.0
1120,Madagascar,4,3143.0,71.0,0.0,0.0,0.0
1121,Madagascar,5,10795.0,643.0,39.0,6.0,0.0036127836961556276
1122,Madagascar,6,42217.0,1443.0,356.0,14.0,0.008432621929554445
1123,Madagascar,7,192907.0,8654.0,1707.0,86.0,0.008848823526362444
1124,Madagascar,8,420613.0,3995.0,4977.0,86.0,0.011832729849053644
1125,Madagascar,9,473830.0,1545.0,6432.0,38.0,0.013574488740687589
1126,Madagascar,10,519886.0,703.0,7379.0,14.0,0.014193496266489192
1127,Madagascar,11,517577.0,230.0,7460.0,7.0,0.01441331434743043
1128,Madagascar,12,544372.0,373.0,7994.0,10.0,0.014684811121806411
1129,Malawi,3,0.0,0.0,0.0,0.0,
1130,Malawi,4,528.0,37.0,53.0,3.0,0.10037878787878787
1131,Malawi,5,2747.0,247.0,101.0,1.0,0.03676738259919913
1132,Malawi,6,19374.0,940.0,223.0,10.0,0.011510271497883761
1133,Malawi,7,82400.0,2854.0,1690.0,100.0,0.020509708737864077
1134,Malawi,8,154885.0,1488.0,4808.0,61.0,0.031042386286599735
1135,Malawi,9,170733.0,207.0,5325.0,4.0,0.031189049568624696
1136,Malawi,10,181240.0,157.0,5622.0,5.0,0.031019642463032442
1137,Malawi,11,179342.0,98.0,5542.0,1.0,0.030901852326839223
1138,Malawi,12,191330.0,555.0,5786.0,4.0,0.030240944964197984
1139,Malaysia,1,38.0,8.0,0.0,0.0,0.0
1140,Malaysia,2,529.0,17.0,0.0,0.0,0.0
1141,Malaysia,3,27636.0,2741.0,264.0,43.0,0.009552757273122015
1142,Malaysia,4,145040.0,3236.0,2393.0,59.0,0.016498896856039714
1143,Malaysia,5,214779.0,1817.0,3443.0,13.0,0.016030431280525562
1144,Malaysia,6,252725.0,820.0,3576.0,6.0,0.0141497675338807
1145,Malaysia,7,271966.0,337.0,3792.0,4.0,0.013942919335505174
1146,Malaysia,8,284350.0,364.0,3878.0,2.0,0.013638122032706172
1147,Malaysia,9,302097.0,1884.0,3895.0,9.0,0.012893209796853329
